"timestamp";"RoomA.Sensor__room_temperature";"RoomB.Sensor__room_temperature";"RoomC.Sensor__room_temperature";"RoomD.Sensor__room_temperature";"RoomE.Sensor__room_temperature";"RoomF.Sensor__room_temperature"
2023-02-28 23:00:00;22,0749999675;21,8033334408333;21,8266668325;21,1400000258333;21,0700000133333;20,9749999033333
2023-03-01;21,9633334483333;21,68333308;21,71666638;20,9450001716667;20,9799997;20,8399998333333
2023-03-01 01:00:00;21,8741666483333;21,6475001991667;21,5958333016667;20,8083337158333;20,8433334025;20,7966667808333
2023-03-01 02:00:00;21,7358334875;21,5241665841667;21,5416666675;20,7233332;20,8233335808333;20,7258335775
2023-03-01 03:00:00;21,6566667558333;21,4716664958333;21,46833356;20,5524997708333;20,7158330283333;20,6375001275
2023-03-01 04:00:00;21,6224999433333;21,4391667041667;21,379999795;20,4791666666667;20,65083329;20,6033331566667
2023-03-01 05:00:00;21,5483334866667;21,3808331475;21,3425003675;20,4741665508333;20,6399997091667;20,7300000191667
2023-03-01 06:00:00;21,5166665716667;21,3183336258333;21,2733332316667;20,5491666791667;20,5508333858333;20,4716666541667
2023-03-01 07:00:00;21,413333255;21,2766667991667;21,2274999608333;20,4391668633333;20,4724998475;20,462500095
2023-03-01 08:00:00;21,3400003116667;21,2499998408333;21,1966663966667;20,5799999233333;20,4624997766667;20,3850002283333
2023-03-01 09:00:00;21,8049999875;21,399999935;21,4566669466667;21,5308334033333;20,8033331233333;20,5249997783333
2023-03-01 10:00:00;21,7241667116667;21,2774999925;21,4125000641667;22,4349997841667;21,4883332241667;20,5083332066667
2023-03-01 11:00:00;21,8616666791667;21,2574998533333;21,57583348;22,88749981;21,6233331358333;20,76000007
2023-03-01 12:00:00;21,9483334208333;21,5458332691667;21,4258333841667;22,4983336141667;21,9183333716667;20,5583333966667
2023-03-01 13:00:00;22,2441665333333;21,9383333516667;21,4383335116667;22,4658333466667;21,7416669533333;20,66416661
2023-03-01 14:00:00;22,5241667425;21,7474997825;21,4041668575;23,0025000591667;21,8958334925;20,9466667175
2023-03-01 15:00:00;22,6874998416667;21,9116668708333;21,5258334475;23,16833353;21,8150000566667;21,2608335816667
2023-03-01 16:00:00;22,91833353;22,2250000633333;21,7016666733333;23,3183334683333;22,3291668883333;21,7449998866667
2023-03-01 17:00:00;23,2108335491667;22,5233332308333;22,0016667033333;23,4500001283333;21,8975000391667;21,9349999425
2023-03-01 18:00:00;23,275000255;22,4808332125;22,0699998533333;23,4533332183333;21,583333175;21,78583352
2023-03-01 19:00:00;22,8416666991667;22,2308330541667;22,0291668583333;23,3325001408333;21,3808333075;21,3633333833333
2023-03-01 20:00:00;22,6449999816667;22,10166661;21,9408332516667;23,1374999691667;21,2350001325;21,1625000633333
2023-03-01 21:00:00;22,36166652;21,925833385;21,8125000016667;23,0516667375;21,0841663683333;20,9958333966667
2023-03-01 22:00:00;22,1983335808333;21,8250001275;21,7441666925;22,5675001133333;21,0508333833333;20,9108333583333
2023-03-01 23:00:00;22,0483334875;21,6900000583333;21,6391663566667;21,7291666658333;20,945833365;20,7708333333333
2023-03-02;21,9575002991667;21,6016667691667;21,6149999325;21,3366667425;20,8375000958333;20,7233333591667
2023-03-02 01:00:00;21,8049998291667;21,5458332716667;21,5533331225;21,0766666716667;20,8583332716667;20,6750000325
2023-03-02 02:00:00;21,7441666925;21,4866668408333;21,4133332566667;20,92749993;20,7091665275;20,55249993
2023-03-02 03:00:00;21,6699997583333;21,38749997;21,3416668575;20,8024999308333;20,642499925;20,5708332066667
2023-03-02 04:00:00;21,6241666483333;21,3583331116667;21,278333345;20,6450001391667;20,5516668975;20,4208332683333
2023-03-02 05:00:00;21,51000007;21,3091665891667;21,2408331225;20,5658334108333;20,5233332316667;20,45416673
2023-03-02 06:00:00;21,5008333533333;21,2966666225;21,2266664508333;20,4741665508333;20,55250009;20,3858331025
2023-03-02 07:00:00;21,42500003;21,2758334466667;21,1924996366667;20,4633332891667;20,4958333958333;20,3541668241667
2023-03-02 08:00:00;21,4450000125;21,2491664891667;21,1716666208333;21,173333485;20,4316665333333;20,4691664375
2023-03-02 09:00:00;21,6974999116667;21,3408333458333;21,2125002541667;21,6991666166667;20,9841664616667;20,7716665258333
2023-03-02 10:00:00;21,73666668;21,3808333083333;21,3766665441667;22,1516669591667;21,1591668116667;21,2041667283333
2023-03-02 11:00:00;21,6533333458333;21,3466666508333;21,765000025;22,4683334041667;21,2474996258333;21,505000115
2023-03-02 12:00:00;21,7166667;21,4008334483333;21,894166945;22,8016667375;21,1899997366667;21,6341667183333
2023-03-02 13:00:00;21,7641668333333;21,4191668816667;21,8283332183333;22,5949996325;21,5783330591667;21,616666795
2023-03-02 14:00:00;21,5524999308333;21,4358334533333;21,5758333208333;22,7400000908333;22,4124995858333;21,7483331358333
2023-03-02 15:00:00;21,701666515;21,6091666216667;22,1025002783333;23,23333343;22,4466667175;21,8333333333333
2023-03-02 16:00:00;22,0566663741667;22,133333205;22,1600000066667;23,5141668316667;22,5291666983333;22,1550000491667
2023-03-02 17:00:00;22,7008331616667;22,78666703;22,7108335491667;23,6091667808333;22,1633332583333;22,2574996925
2023-03-02 18:00:00;22,9700002675;23,0099999125;22,9583333333333;23,2766668;21,7100003558333;21,9049997341667
2023-03-02 19:00:00;22,8674999866667;22,6791664758333;22,6124998733333;22,508333365;21,5066666616667;21,6333330475
2023-03-02 20:00:00;22,4850001341667;22,429166795;22,3549998591667;21,9233334858333;21,3491667108333;21,4083334608333
2023-03-02 21:00:00;22,2649997058333;22,14749972;22,3541668241667;21,5583337158333;21,2066666275;21,2308332125
2023-03-02 22:00:00;22,1591664958333;22,0066666583333;22,01666657;21,3008332241667;21,1166666341667;21,1524998333333
2023-03-02 23:00:00;22,0483331675;21,8216667166667;21,9141667683333;21,0766668325;20,9958330775;21,1266668641667
2023-03-03;21,8850000716667;21,7849998475;21,7649997066667;20,9383335116667;20,9183328941667;20,8999999366667
2023-03-03 01:00:00;21,8491665525;21,6558332433333;21,67999935;20,7825002683333;20,8733336133333;20,8433334025
2023-03-03 02:00:00;21,7716663675;21,5908331875;21,5616664891667;20,6783332833333;20,7549997975;20,7641666733333
2023-03-03 03:00:00;21,7166663816667;21,5316669158333;21,5116669333333;20,5949999483333;20,7424998283333;20,6924999558333
2023-03-03 04:00:00;21,6608332;21,4924999875;21,3875001283333;20,4074999483333;20,6616667125;20,71333313
2023-03-03 05:00:00;21,6008332566667;21,4850002916667;21,3816669783333;20,4274999283333;20,6274997383333;20,6108333266667
2023-03-03 06:00:00;21,613333385;21,3875002858333;21,3399999933333;20,5241665833333;20,5758331641667;20,593333245
2023-03-03 07:00:00;21,5391669275;21,3975000366667;21,3291667291667;20,6249996833333;20,54250002;20,5291665416667
2023-03-03 08:00:00;21,4633334466667;21,34583346;21,3175001141667;20,5699998533333;20,46999979;20,5333334616667
2023-03-03 09:00:00;22,123333455;21,5016670225;21,6791663166667;21,4450001716667;21,1083337483333;20,4508334791667
2023-03-03 10:00:00;21,9016668;21,6366664575;21,7983331683333;21,5941667541667;21,2408334408333;20,5691665
2023-03-03 11:00:00;21,7624996516667;21,9741667091667;21,9424999566667;22,3825001725;21,511666775;21,1291666025
2023-03-03 12:00:00;21,4041663783333;21,9591666858333;21,6158332841667;22,8858334225;21,9683332441667;21,3691666916667
2023-03-03 13:00:00;21,189166385;22,093333245;21,5599999433333;22,9566671058333;21,88166666;21,4116667108333
2023-03-03 14:00:00;21,0400001208333;22,01000023;21,3691665333333;23,07166656;21,7433333408333;22,1024999608333
2023-03-03 15:00:00;21,1083332683333;22,0299998916667;21,8999999358333;23,1675003383333;21,6208333975;22,2666667291667
2023-03-03 16:00:00;21,29249986;22,212499935;21,8475000058333;23,4750002233333;21,81250016;22,3416663808333
2023-03-03 17:00:00;21,89833339;22,6625002225;22,2350001341667;23,626666865;21,6324998533333;22,3191661825
2023-03-03 18:00:00;22,2783331875;22,7599999125;22,4266668958333;23,4641668008333;21,4499999683333;21,8966668466667
2023-03-03 19:00:00;22,1141668958333;22,4724998483333;22,2074998208333;22,4341669108333;21,2949999175;21,6625000625
2023-03-03 20:00:00;21,8408333458333;22,2000001258333;22,119999885;21,8133333525;21,1816666916667;21,3949998225
2023-03-03 21:00:00;21,7966666216667;22,0158333791667;21,8800002741667;21,3725001025;21,0408336316667;21,2025001833333
2023-03-03 22:00:00;21,61833334;21,8633335425;21,73666668;21,0408329958333;20,9766669266667;21,070833205
2023-03-03 23:00:00;21,4883333841667;21,751666545;21,6216665908333;20,8708337158333;20,8058334975;20,9600000375
2023-03-04;21,4008336066667;21,659166495;21,5075001733333;20,5883334483333;20,8316667891667;20,8975000366667
2023-03-04 01:00:00;21,4233334866667;21,5975001666667;21,4508333191667;20,5733334233333;20,7658333783333;20,8258334791667
2023-03-04 02:00:00;21,383333525;21,5225001975;21,4049998908333;20,4549994433333;20,6966665591667;20,7583333658333
2023-03-04 03:00:00;21,3533333133333;21,4600000383333;21,3466666533333;20,412499905;20,6941665016667;20,7141669616667
2023-03-04 04:00:00;21,3466666533333;21,3941667866667;21,3166667608333;20,5091667175;20,5966669733333;20,655833245
2023-03-04 05:00:00;21,3416666983333;21,39833339;21,3383336075;20,5800000841667;20,5591664308333;20,6508329708333
2023-03-04 06:00:00;21,3433330841667;21,4266667366667;21,2674999233333;20,4466667166667;20,5516668958333;20,5025000575
2023-03-04 07:00:00;21,3258330025;21,3533336316667;21,2624998091667;20,4283332833333;20,4983331358333;20,557500045
